,Job_Title,Salary,Company_Name,Location,Category,Subcategory,Skills,Links
307,Data Scientist,100000.0,Luvo,Sydney CBD NSW,Information Technology (IT),Other (Information Technology (IT)),"['AWS', 'BIG DATA ANALYTICS', 'CODING', 'DATA SCIENCE', 'HADOOP', 'JAVA', 'JSON', 'MACHINE LEARNING', 'NATURAL LANGUAGE PROCESSING', 'PREDICTIVE ANALYTICS', 'PYTHON', 'SQL', 'WEB SCRAPING']",https://www.careerone.com.au/jobview/data-scientist/efb5837b-76be-4eb3-b10d-f6301c7fc4e4
308,Data Engineer,100000.0,Capgemini Australia,Canberra ACT,Information Technology (IT),Software Engineering,"['APACHE HADOOP HDFS', 'AWS', 'BUSINESS INTELLIGENCE', 'DATA ANALYTICS', 'DATA WAREHOUSING', 'ETL', 'HADOOP', 'HBase', 'Hive', 'INFORMATICA', 'OPERATIONS', 'PACKAGING', 'SCRIPTING']",https://www.careerone.com.au/jobview/data-engineer/f3468f08-7779-4d02-80a6-a0d2823275da
309,Financial Data Modeller,150800.0,Cox Purtell,Harris Park NSW 2150,Accounting,Accountant,"['ARTICULATE', 'FINANCIAL MANAGEMENT', 'STATISTICAL ANALYSIS', 'STRATEGIC PLANNING']",https://www.careerone.com.au/jobview/financial-data-modeller/39726756-440e-4c78-98e3-5677c1e1b455
310,Data Analyst (3-month contract),126000.0,Hays Information Technology,Adelaide SA 5000,Information Technology (IT),Business/Systems Analysts (IT),"['BUSINESS INTELLIGENCE', 'DATA ANALYST', 'DATA CLEANSING', 'MICROSOFT SHAREPOINT', 'SQL']",https://www.careerone.com.au/jobview/data-analyst-3-month-contract/01af5936-9a17-4498-a0c6-621076f9c54d
311,Head of Data,195000.0,Michael Page Technology,Sydney NSW,Information Technology (IT),IT Management & Senior Leadership,"['DATA COLLECTION', 'DATA GOVERNANCE', 'DATA MANAGEMENT', 'DATA SCIENCE', 'MANAGEMENT']",https://www.careerone.com.au/jobview/head-of-data/a83bd642-7495-446f-8c87-1bd1bc6333db
312,Data Architect,165500.0,Hays Information Technology,Brisbane QLD,Information Technology (IT),Software & System Architecture,"['BUSINESS MANAGEMENT', 'DATA ARCHITECTURE', 'DATASETS', 'DEPLOYMENT', 'IDENTITY MANAGEMENT']",https://www.careerone.com.au/jobview/data-architect/725cf2db-eee5-4010-bb96-ab52bcbcf850
313,APS 6 Data Analyst,91000.0,Michael Page Technology,Canberra ACT,Information Technology (IT),Business/Systems Analysts (IT),"['DATA ANALYST', 'DATA COLLECTION', 'MARKETING ANALYSIS', 'Serial Attached SCSI', 'SQL', 'STRONG COMMUNICATION SKILLS']",https://www.careerone.com.au/jobview/aps-6-data-analyst/1e1c9d02-c894-46b2-9b69-401d92812ba6
314,Data Scientist,105500.0,Flight Centre,QLD,Information Technology (IT),Business/Systems Analysts (IT),"['ARTICULATE', 'CONTINUOUS IMPROVEMENT', 'DATA ANALYTICS', 'DEEP LEARNING', 'DEPLOYMENT', 'MACHINE LEARNING', 'MICROSOFT SQL AZURE', 'MS SQL SERVER', 'NETWORK PLANNING', 'OPERATIONS', 'POWER BI', 'SELF-STARTER', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-scientist/12b71bc6-f946-4bf4-9e57-edacb4bf38f9
315,"Data Entry and Admin Assistant, $30/HOUR",46500.0,Talent Works,Perth CBD & Inner Suburbs WA,Administration & Office Support,Data Entry,"['ADMIN ASSISTANT', 'COMMUNICATION', 'DATABASE MANAGEMENT', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-entry-and-admin-assistant-30hour/2c0857bf-174e-4ea2-9ea7-227a3ac2ed8a
316,Data Warehouse Architect,106500.0,Greythorn,Sydney NSW 2000,Information Technology (IT),Software & System Architecture,"['BUSINESS INTELLIGENCE', 'BUSINESS REQUIREMENTS', 'CODING', 'DATA WAREHOUSING', 'ETL', 'HADOOP', 'IT INFRASTRUCTURE', 'MS SQL SERVER', 'SQL']",https://www.careerone.com.au/jobview/data-warehouse-architect/15da525a-5983-456e-bb98-cff06cec7868
317,Senior Data Scientist - Risk Strategy and Optimisation,145500.0,Commonwealth Bank,Sydney NSW 2000,"Banking, Superannuation & Finance","Compliance, Risk Management & Fraud Investigation","['ARTICULATE', 'TRADING']",https://www.careerone.com.au/jobview/senior-data-scientist-risk-strategy-and-optimisation/2f37a1b9-440b-4905-b6a0-3d7ccb200995
318,Data Governance - Lead,135000.0,Talenza,Sydney NSW 2000,Information Technology (IT),IT Management & Senior Leadership,"['CHANGE CONTROL', 'CHANGE MANAGEMENT', 'DATA GOVERNANCE', 'DATA MANAGEMENT', 'DATA QUALITY', 'DEPLOYMENT', 'LEADERSHIP', 'MANAGEMENT', 'MASTER DATA MANAGEMENT', 'META DATA', 'PROCESS DESIGN', 'PROJECT MANAGEMENT']",https://www.careerone.com.au/jobview/data-governance-lead/01360479-ef56-4d46-8db9-c757e0f84998
319,Data Warehouse Developer,100000.0,Northern Territory Government,Darwin NT,Information Technology (IT),Developers/Programmers,['DEPLOYMENT'],https://www.careerone.com.au/jobview/data-warehouse-developer/03e48925-882d-4f5e-8fe7-f797b8e66f7b
320,Pre-sales Consultant | Data Research | Sydney | California Induction,62500.0,4Twenty,Sydney CBD NSW,Sales,Other (Sales),"['ARTICULATE', 'SALES', 'SALES CONSULTANT', 'SALESFORCE', 'STRONG WORK ETHIC', 'TEAM PLAYER']",https://www.careerone.com.au/jobview/pre-sales-consultant-data-research-sydney-california-induction/1731e334-723e-4288-9117-8e8536e2e507
321,Data Engineers (BI/DW/Big Data) - Multiple Opportunities - Junior to Mid Level,90000.0,PRA,Sydney NSW 2000,Information Technology (IT),Database Development & Admin,"['AWS', 'BUSINESS INTELLIGENCE', 'CODING', 'DATA ANALYTICS', 'DATA WAREHOUSE ENGINEERING', 'ETL', 'FANUC', 'HADOOP', 'HANA', 'INFORMATICA', 'MACHINE LEARNING', 'NOSQL', 'SAP', 'SQL', 'TELCO']",https://www.careerone.com.au/jobview/data-engineers-bidwbig-data-multiple-opportunities-junior-to-mid-level/1fb8f71a-8d99-465c-ba7a-030cc70e153e
322,"Data and Information Design Officer, Clerk Grade 7/8 - 182293",97000.0,Department of Education,Sydney CBD NSW,"Education, Training & Childcare",Management - Schools,"['ACROBAT', 'MANAGEMENT', 'MICROSOFT WORD', 'TRAINING']",https://www.careerone.com.au/jobview/data-and-information-design-officer-clerk-grade-78-182293/392b455a-1dfc-4cf9-923d-0ebafe957d21
323,Senior Data Analyst,100000.0,Victorian Government,Melbourne CBD VIC,"Government, Emergency Services & Defence",State Government,[],https://www.careerone.com.au/jobview/senior-data-analyst/2ec7f723-5fb8-4e08-bc15-ddd82b2f2bb9
324,Lean Data Analytics Manager,125500.0,Finite IT,Sydney NSW 2000,Information Technology (IT),Consultant,"['BLACK BELT', 'DATA ANALYTICS', 'DATA SCIENCE', 'MACHINE LEARNING', 'OUTSTANDING COMMUNICATION', 'SQL', 'TABLEAU SOFTWARE']",https://www.careerone.com.au/jobview/lean-data-analytics-manager/51032a54-d522-4666-bb09-bf3163f74062
325,Data Analyst,86500.0,oOh!,North Sydney NSW 2060,Information Technology (IT),Business/Systems Analysts (IT),"['AWS', 'BUSINESS INTELLIGENCE', 'COMMUNICATION', 'DATA ANALYST', 'DATA ANALYTICS', 'DATA MANAGEMENT', 'DATA VISUALIZATION', 'MARKETING ANALYSIS', 'MARKETING CAMPAIGN', 'OPERATIONS', 'POWER BI', 'REPORTING TOOLS', 'SQL', 'TABLEAU SOFTWARE']",https://www.careerone.com.au/jobview/data-analyst/96cba8f5-d3bc-47ed-99f9-13a2a3896d87
326,Senior Manager – Technology and Data Risk,145000.0,Bendigo and Adelaide Bank,Bendigo Area VIC,"Banking, Superannuation & Finance","Compliance, Risk Management & Fraud Investigation","['CISA', 'CONTINUOUS IMPROVEMENT', 'CREDIT RISK MANAGEMENT', 'TRADING']",https://www.careerone.com.au/jobview/senior-manager-%E2%80%93-technology-and-data-risk/999d5f8d-b8da-4cdd-9105-3d57394686ad
327,Actuary Analyst | Data Analyst | SAS,155000.0,Talenza,Sydney NSW 2000,Information Technology (IT),Business/Systems Analysts (IT),"['DATA ANALYST', 'MARKETING ANALYSIS', 'Serial Attached SCSI', 'SQL', 'STAKEHOLDER ENGAGEMENT']",https://www.careerone.com.au/jobview/actuary-analyst-data-analyst-sas/a24e7e5b-2169-4a4d-8b36-bb28a4d81968
328,APS6 Data Analyst - Biosecurity focus,110500.0,HorizonOne Recruitment,Canberra ACT,Information Technology (IT),Developers/Programmers,"['DATA ANALYST', 'SQL', 'TRADING']",https://www.careerone.com.au/jobview/aps6-data-analyst-biosecurity-focus/75a9a4db-e2f4-4d09-bacc-49f409caf9bd
329,Emergency Department Data Manager,84500.0,Northern Sydney Local Health District,St Leonards NSW 2065,Healthcare & Medical,Management & Senior Leadership (Healthcare & Medical),"['BIOSTATISTICS', 'MANAGEMENT', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD']",https://www.careerone.com.au/jobview/emergency-department-data-manager/79ff9613-924b-4c8a-a7f1-405a8b8fd514
330,Data Management Team Leader,86500.0,Australian Public Service (APS),Woolloomooloo NSW 2011,Information Technology (IT),IT Management & Senior Leadership,"['CHANGE MANAGEMENT', 'DATA MANAGEMENT', 'MANAGEMENT', 'TDM']",https://www.careerone.com.au/jobview/data-management-team-leader/869d3398-40f1-4984-838d-46abef0f8cc4
331,Pre-sales Consultant | Data Research | Sydney | California Induction,64500.0,4Twenty Consulting PTY LTD,Sydney CBD NSW,Sales,Other (Sales),"['ARTICULATE', 'SALES', 'SALES CONSULTANT', 'SALESFORCE', 'STRONG WORK ETHIC', 'TEAM PLAYER']",https://www.careerone.com.au/jobview/pre-sales-consultant-data-research-sydney-california-induction/8fa013bc-4915-43fd-bcf1-4b6375d4e2e7
332,Data Acquisition Specialist,87500.0,Seeing Machines,Canberra ACT,Information Technology (IT),IT Management & Senior Leadership,"['ARTIFICIAL INTELLIGENCE', 'DATA ACQUISITION', 'DATA COLLECTION', 'DATASETS', 'MACHINE LEARNING', 'MANAGEMENT', 'MICROSOFT OFFICE', 'REAL TIME', 'STATISTICAL ANALYSIS', 'WRITING TECHNICAL']",https://www.careerone.com.au/jobview/data-acquisition-specialist/70ab78c3-03fd-4495-a500-018619c8e8b6
333,"Specialist, Data Governance (SVX)",101000.0,IAG Limited,Sydney NSW 2000,Information Technology (IT),IT Management & Senior Leadership,"['ARTICULATE', 'DATA GOVERNANCE', 'DATA MASKING', 'DATA PROTECTION', 'INCIDENT RESPONSE', 'INFORMATION SECURITY', 'JIRA', 'MANAGEMENT', 'SYSTEMS ENGINEERING']",https://www.careerone.com.au/jobview/specialist-data-governance-svx/a02d3058-1ed3-4b10-a2de-d440c837affb
334,"Developer- Java Script, Data Visualisation POC-Brisbane",123000.0,Finite IT,Sydney CBD NSW,Information Technology (IT),Developers/Programmers,"['FRONT END DEVELOPER', 'JAVA', 'JAVASCRIPT', 'TELCO', 'TELECOMMUNICATIONS']",https://www.careerone.com.au/jobview/developer-java-script-data-visualisation-poc-brisbane/92124db5-b86d-411f-8054-8551c6672ee0
335,"Data Entry and Office Clerk Needed, $30 Hourly",48000.0,Talent Works,Adelaide CBD SA,Administration & Office Support,Data Entry,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'OFFICE CLERK', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-entry-and-office-clerk-needed-30-hourly/57378e62-ce67-44b8-b5eb-de2f50831133
336,"Data Entry and Administration Clerk, $30 An Hour",53000.0,Talent Works,Sydney CBD NSW,Administration & Office Support,Data Entry,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/data-entry-and-administration-clerk-30-an-hour/7d1d663c-5a83-418b-b811-09e1a5acb67c
337,Software Engineer (Big data / Machine Learning),115000.0,Spark Recruitment,Sydney CBD NSW,Information Technology (IT),Software Engineering,"['CODING', 'JAVA', 'JAVASCRIPT', 'MACHINE LEARNING', 'OBJECT ORIENTED', 'PROBLEM SOLVER', 'RUBY', 'SOFTWARE DESIGN', 'SOFTWARE ENGINEERING']",https://www.careerone.com.au/jobview/software-engineer-big-data-machine-learning/7d8f3ca4-1708-4568-bc65-1e3ef7bc30c9
338,"Weekend Data Entry & Office Clerk, $30 Hourly",43500.0,Talent Works,Southern Suburbs Brisbane QLD,Administration & Office Support,Data Entry,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'OFFICE CLERK', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/weekend-data-entry-office-clerk-30-hourly/8e1bcbbd-dbba-45d1-b872-08ebe97ede32
339,Office Professionals - Payroll / High Volume Data Entry,76000.0,Rexco People,Southern Suburbs Brisbane QLD,Administration & Office Support,Other (Administration & Office Support),"['CLERICAL', 'CONTRACTS', 'PAYROLL', 'STRONG WORK ETHIC']",https://www.careerone.com.au/jobview/office-professionals-payroll-high-volume-data-entry/4fc49c31-9dcd-4718-87a3-b5e41f903df3
340,Power BI & Data Unification Developer,104500.0,Paxus,Brisbane CBD QLD,Information Technology (IT),Developers/Programmers,"['API', 'CSS', 'DATA SOURCES', 'DATA TRANSFORMATION', 'HL7', 'HTML5', 'HTTP', 'JSON', 'MICROSOFT SHAREPOINT', 'POWER BI', 'SQL', 'XML']",https://www.careerone.com.au/jobview/power-bi-data-unification-developer/6a62bcb6-ad01-41b2-975e-bb06216789ed
341,Chief Data Officer,250000.0,White Bay Search,Sydney NSW 2000,Information Technology (IT),IT Management & Senior Leadership,"['AWS', 'DATA ARCHITECTURE', 'DATA GOVERNANCE', 'DATA MANAGEMENT', 'DATA QUALITY', 'DATA SCIENCE', 'DATA SOURCES', 'ITIL', 'LEADERSHIP', 'MACHINE LEARNING', 'MANAGEMENT LEVEL', 'OPERATIONS', 'PROJECT MANAGEMENT']",https://www.careerone.com.au/jobview/chief-data-officer/3f33b820-368f-4e2c-be38-5f6ec98910fb
342,Data Engineer,100500.0,Huxley Banking and Financial Services,Sydney CBD NSW,Information Technology (IT),Software Engineering,"['DATA SOURCES', 'DATA WAREHOUSING', 'ETL', 'INFORMATICA', 'REAL TIME', 'TABLEAU SOFTWARE']",https://www.careerone.com.au/jobview/data-engineer/3f6ca47c-9c5e-43c0-8af0-a3b52f71d457
343,Full Stack Engineer | Big Data,192000.0,Sirius People,Australia,Information Technology (IT),Developers/Programmers,"['DATA MANIPULATION', 'DATA VISUALIZATION', 'HADOOP', 'JAVASCRIPT', 'NODE.JS', 'TYPESCRIPT']",https://www.careerone.com.au/jobview/full-stack-engineer-big-data/472892af-5b30-4c79-ad59-f14fae6d0645
344,Senior Data Analyst,108500.0,Department of Justice and Community Safety,Melbourne VIC,"Government, Emergency Services & Defence",State Government,[],https://www.careerone.com.au/jobview/senior-data-analyst/326bef3f-dd6c-4d7f-8e22-4fa89b1b7596
345,Emergency Department Data Manager,96500.0,NSW Health,Sydney CBD NSW,Healthcare & Medical,Other (Healthcare & Medical),[],https://www.careerone.com.au/jobview/emergency-department-data-manager/2b966d28-0524-4f13-88bb-5cafda70d6e3
346,Data Architect | Contract,257000.0,Talenza,Sydney NSW 2000,Information Technology (IT),Software & System Architecture,"['OPERATIONS', 'TECHNICAL SUPPORT']",https://www.careerone.com.au/jobview/data-architect-contract/6c534082-27ad-4f20-8938-3a30c3bdf450
347,Data Integrity Coordinator,80500.0,State Government of WA,Perth CBD & Inner Suburbs WA,Information Technology (IT),IT Management & Senior Leadership,"['ACROBAT', 'MANAGEMENT', 'MARKETING ANALYSIS']",https://www.careerone.com.au/jobview/data-integrity-coordinator/c7ebda3f-b00b-461a-922b-5e6c058f4621
348,Senior Data Engineer,117000.0,Flight Centre,QLD,Information Technology (IT),Software Engineering,"['APACHE HADOOP HDFS', 'APACHE HADOOP MAPREDUCE', 'APACHE SPARK', 'DATA ANALYTICS', 'DATA SCIENCE', 'DATA SOURCES', 'DATASETS', 'DEEP LEARNING', 'JIRA', 'KAFKA', 'MACHINE LEARNING', 'MICROSOFT SSRS', 'MS SQL SERVER', 'NOSQL', 'REAL TIME', 'SCRIPTING', 'SQL']",https://www.careerone.com.au/jobview/senior-data-engineer/bdaa5e0a-087f-435c-a667-22f32519e359
349,Enterprise Data Architect | Financial Services,200000.0,Talenza,Sydney NSW 2000,Information Technology (IT),Software & System Architecture,"['DATA ARCHITECTURE', 'DATA GOVERNANCE', 'TRADING']",https://www.careerone.com.au/jobview/enterprise-data-architect-financial-services/9cca18ab-e4dc-44cb-a226-c79dbb1afb5c
350,Big Data Architect | Financial Services,245000.0,Talenza,Sydney CBD NSW,Information Technology (IT),Software & System Architecture,"['BUSINESS INTELLIGENCE', 'DATA GOVERNANCE', 'DATA MANAGEMENT', 'HADOOP', 'MACHINE LEARNING', 'REAL TIME', 'VISUALIZATION']",https://www.careerone.com.au/jobview/big-data-architect-financial-services/94a949ed-4398-49d4-9485-e18cde1ae0f5
351,Technical Market Data Support Analysts,159500.0,Spark Recruitment,Sydney CBD NSW,Information Technology (IT),Business/Systems Analysts (IT),"['CHANGE MANAGEMENT', 'DATA ANALYST', 'DATA CONVERSION', 'DATA SUPPORT', 'ETL', 'EXCELLENT VERBAL AND WRITTEN COMMUNICATION SKILLS', 'LINUX', 'MARKETING ANALYSIS', 'PERL', 'REFERENCE DATA', 'SCRIPTING', 'SELF MOTIVATED', 'TRADING']",https://www.careerone.com.au/jobview/technical-market-data-support-analysts/9a02bb02-efd5-49a1-bf73-8648c2b07ff0
352,Senior Data Analyst,100000.0,Finite IT,Sydney NSW 2000,Information Technology (IT),Database Development & Admin,"['ANDROID', 'BIG DATA ANALYTICS', 'BUSINESS INTELLIGENCE', 'CHANGE MANAGEMENT', 'DATA ANALYST', 'DATA MINING', 'DATA SCIENCE', 'INFRASTRUCTURE ENGINEERING', 'MARKETING ANALYSIS', 'PROJECT MANAGEMENT', 'Serial Attached SCSI', 'STAR SCHEMA', 'USER INTERFACE', 'UX']",https://www.careerone.com.au/jobview/senior-data-analyst/c1bfb2ea-3dea-4125-a750-f801e2442b5f
353,Data Analyst,48000.0,Ally Fashion Pty Ltd,Camperdown NSW 2050,Information Technology (IT),Business/Systems Analysts (IT),"['BUSINESS ANALYSIS', 'COST MANAGEMENT', 'DATA ANALYST', 'EXCELLENT VERBAL AND WRITTEN COMMUNICATION SKILLS', 'MICROSOFT OFFICE']",https://www.careerone.com.au/jobview/data-analyst/e909e754-ba87-480e-8b16-0669005cc435
354,Scrum Master / Big Data Project Manager,124500.0,Capgemini Australia,Melbourne VIC,Information Technology (IT),IT Management & Senior Leadership,"['BIG DATA ANALYTICS', 'COMMUNICATION', 'CONTINUOUS IMPROVEMENT', 'DEPLOYMENT', 'JIRA', 'MANAGEMENT', 'OPERATIONS', 'PACKAGING', 'PROCESS IMPROVEMENT', 'PROJECT DOCUMENTATION', 'PROJECT MANAGEMENT', 'TEAM LEAD', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/scrum-master-big-data-project-manager/dde4f9fe-01f4-4cba-a200-17dd7d07d58f
355,Senior Full Stack JavaScript Engineer - Cloud & Big Data Product - Node / AWS,140500.0,TheDriveGroup,Sydney NSW 2000,Information Technology (IT),Developers/Programmers,"['API', 'AWS', 'COMMUNICATION', 'DOCKER', 'FRONT END DEVELOPER', 'HTML5', 'JAVASCRIPT', 'NODE.JS', 'NOSQL', 'PHP', 'ReactJS', 'REST', 'SQL', 'TEAM PLAYER', 'TYPESCRIPT']",https://www.careerone.com.au/jobview/senior-full-stack-javascript-engineer-cloud-big-data-product-node-aws/d0de0270-8375-4c7c-84cf-477d270d5e32
356,"Manager, Data Analysis and Reporting",122000.0,State Government of WA,Perth CBD & Inner Suburbs WA,Information Technology (IT),Business/Systems Analysts (IT),"['ACROBAT', 'MARKETING ANALYSIS', 'MICROSOFT WORD']",https://www.careerone.com.au/jobview/manager-data-analysis-and-reporting/d0936882-02a2-4938-a7f2-c19dcc382b81
357,SENIOR DATA SOLUTIONS SPECIALIST,107500.0,The University of Melbourne,Parkville VIC 3052,Information Technology (IT),IT Management & Senior Leadership,"['DATA MANAGEMENT', 'HIGH PERFORMANCE COMPUTING', 'IMAGING', 'MANAGEMENT', 'OBJECT ORIENTED', 'PACKAGING', 'STRUCTURED SOFTWARE']",https://www.careerone.com.au/jobview/senior-data-solutions-specialist/ec1adefc-9893-47aa-9a06-b46623d0403c
358,Business/ Data Analyst,100000.0,Greythorn,Sydney NSW 2000,Information Technology (IT),Business/Systems Analysts (IT),"['ARTICULATE', 'BUSINESS INTELLIGENCE', 'COMMUNICATION', 'DATA ANALYST', 'DATA ANALYTICS', 'DATASETS', 'HADOOP', 'MS SQL SERVER', 'POWER BI', 'SQL', 'UNSTRUCTURED DATA']",https://www.careerone.com.au/jobview/business-data-analyst/b9a7ee86-3b33-4114-bf1e-b91c42a6dc4f
359,Senior Business Analyst - Data,154500.0,Ampersand,Sydney NSW 2000,Information Technology (IT),Business/Systems Analysts (IT),"['ANALYTICS PLATFORM', 'BUSINESS REQUIREMENTS', 'DATA ANALYTICS', 'STAKEHOLDER ENGAGEMENT', 'USER STORIES']",https://www.careerone.com.au/jobview/senior-business-analyst-data/b0d1583b-ea5b-4b88-8d9e-4c4b8a50f492
360,Data Analyst,100000.0,Latitude Financial Services,Docklands VIC 3008,Information Technology (IT),Business/Systems Analysts (IT),"['ARTICULATE', 'DATA ANALYST', 'DATA GOVERNANCE', 'DATA MANAGEMENT', 'DATA MAPPING', 'DATA QUALITY', 'DATA SOURCES', 'DATA WAREHOUSING', 'ETL', 'MAINFRAME', 'PROBLEM SOLVER', 'SQL', 'USE CASE']",https://www.careerone.com.au/jobview/data-analyst/9556aae5-78cd-445b-af0a-269d4fbde45a
361,"General Data Entry and Admin Clerk, $30 Hour",51000.0,Talent Works,Melbourne VIC,Administration & Office Support,Data Entry,"['COMMUNICATION', 'DATABASE MANAGEMENT', 'MICROSOFT EXCEL', 'MICROSOFT POWERPOINT', 'MICROSOFT WORD', 'WRITTEN AND VERBAL']",https://www.careerone.com.au/jobview/general-data-entry-and-admin-clerk-30-hour/b4062b4f-1521-44be-a110-09c5235186fa
362,Data Scientist,114500.0,Modis,Perth CBD & Inner Suburbs WA,Information Technology (IT),Consultant,"['AWS', 'COMPUTER PROGRAMMING', 'DATA ANALYTICS', 'DATA SCIENCE', 'DEPLOYMENT', 'DIVERSE TEAM', 'MACHINE LEARNING', 'MARKETING ANALYSIS', 'OPERATIONS', 'PRODUCT DEVELOPMENT', 'SQL', 'TECHNICAL ARCHITECTURE']",https://www.careerone.com.au/jobview/data-scientist/e5d34574-6487-43f4-915f-c87fb17555e1
