MEASURE,Measure,PROP_TYPE,Property type,ASGS_2011,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
2,Percentage change from previous quarter,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2017-Q3,Sep-17,3,,
2,Percentage change from previous quarter,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2017-Q4,Dec-17,4,,
2,Percentage change from previous quarter,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2018-Q1,Mar-18,4.9,,
2,Percentage change from previous quarter,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2018-Q2,Jun-18,2.8,,
2,Percentage change from previous quarter,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2018-Q3,Sep-18,0.9,,
2,Percentage change from previous quarter,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2018-Q4,Dec-18,0.3,,
2,Percentage change from previous quarter,2,Established houses,6GHOB,Greater Hobart,Q,Quarterly,2019-Q1,Mar-19,-0.2,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2009-Q1,Mar-09,-5.4,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2009-Q2,Jun-09,-0.7,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2009-Q3,Sep-09,6.4,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2009-Q4,Dec-09,13.8,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2010-Q1,Mar-10,18.8,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2010-Q2,Jun-10,16.2,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2010-Q3,Sep-10,10,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2010-Q4,Dec-10,4.7,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2011-Q1,Mar-11,0.1,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2011-Q2,Jun-11,-2.7,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2011-Q3,Sep-11,-3.4,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2011-Q4,Dec-11,-4.4,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2012-Q1,Mar-12,-3.4,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2012-Q2,Jun-12,-1.9,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2012-Q3,Sep-12,-0.2,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2012-Q4,Dec-12,2.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2013-Q1,Mar-13,3.4,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2013-Q2,Jun-13,5.3,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2013-Q3,Sep-13,8.3,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2013-Q4,Dec-13,10.5,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2014-Q1,Mar-14,11,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2014-Q2,Jun-14,10.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2014-Q3,Sep-14,9.2,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2014-Q4,Dec-14,7,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2015-Q1,Mar-15,7.5,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2015-Q2,Jun-15,10.5,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2015-Q3,Sep-15,11.4,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2015-Q4,Dec-15,9.3,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2016-Q1,Mar-16,7.4,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2016-Q2,Jun-16,4.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2016-Q3,Sep-16,4.1,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2016-Q4,Dec-16,8.9,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2017-Q1,Mar-17,11.5,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2017-Q2,Jun-17,11.1,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2017-Q3,Sep-17,9.3,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2017-Q4,Dec-17,5.6,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2018-Q1,Mar-18,2.2,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2018-Q2,Jun-18,-0.3,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2018-Q3,Sep-18,-1.9,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2018-Q4,Dec-18,-5.5,,
3,Percentage change from corresponding quarter of the previous year,2,Established houses,100,Weighted average of eight capital cities,Q,Quarterly,2019-Q1,Mar-19,-7.7,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2009-Q1,Mar-09,2.3,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2009-Q2,Jun-09,2.6,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2009-Q3,Sep-09,3.3,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2009-Q4,Dec-09,7.1,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2010-Q1,Mar-10,0.7,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2010-Q2,Jun-10,1.6,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2010-Q3,Sep-10,-0.6,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2010-Q4,Dec-10,0.6,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2011-Q1,Mar-11,-1.6,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2011-Q2,Jun-11,-3.1,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2011-Q3,Sep-11,0.6,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2011-Q4,Dec-11,1.7,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2012-Q1,Mar-12,4.4,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2012-Q2,Jun-12,2.5,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2012-Q3,Sep-12,0.4,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2012-Q4,Dec-12,3.5,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2013-Q1,Mar-13,0.7,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2013-Q2,Jun-13,1.2,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2013-Q3,Sep-13,0.5,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2013-Q4,Dec-13,2.4,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2014-Q1,Mar-14,0.8,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2014-Q2,Jun-14,0.6,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2014-Q3,Sep-14,-0.4,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2014-Q4,Dec-14,-0.8,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2015-Q1,Mar-15,-0.1,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2015-Q2,Jun-15,-0.5,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2015-Q3,Sep-15,-0.4,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2015-Q4,Dec-15,-1.9,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2016-Q1,Mar-16,-2.8,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2016-Q2,Jun-16,-1.9,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2016-Q3,Sep-16,-2.2,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2016-Q4,Dec-16,-1.2,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2017-Q1,Mar-17,-0.4,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2017-Q2,Jun-17,-1.1,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2017-Q3,Sep-17,-2.5,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2017-Q4,Dec-17,-1,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2018-Q1,Mar-18,-0.2,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2018-Q2,Jun-18,-0.7,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2018-Q3,Sep-18,0,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2018-Q4,Dec-18,0.1,,
2,Percentage change from previous quarter,2,Established houses,7GDAR,Greater Darwin,Q,Quarterly,2019-Q1,Mar-19,-2,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2009-Q1,Mar-09,87.2,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2009-Q2,Jun-09,89,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2009-Q3,Sep-09,92.3,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2009-Q4,Dec-09,98.7,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2010-Q1,Mar-10,99.4,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2010-Q2,Jun-10,100.9,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2010-Q3,Sep-10,101.1,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2010-Q4,Dec-10,101.9,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2011-Q1,Mar-11,99.5,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2011-Q2,Jun-11,96.5,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2011-Q3,Sep-11,96.9,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2011-Q4,Dec-11,98.2,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2012-Q1,Mar-12,100.8,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2012-Q2,Jun-12,104.1,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2012-Q3,Sep-12,105.5,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2012-Q4,Dec-12,107.8,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2013-Q1,Mar-13,109.6,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2013-Q2,Jun-13,111,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2013-Q3,Sep-13,111.3,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2013-Q4,Dec-13,112.8,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2014-Q1,Mar-14,114,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2014-Q2,Jun-14,114.7,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2014-Q3,Sep-14,114.4,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2014-Q4,Dec-14,113.7,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2015-Q1,Mar-15,113.5,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2015-Q2,Jun-15,112.6,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2015-Q3,Sep-15,112.1,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2015-Q4,Dec-15,110.1,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2016-Q1,Mar-16,107.9,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2016-Q2,Jun-16,105.3,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2016-Q3,Sep-16,104,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2016-Q4,Dec-16,102.4,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2017-Q1,Mar-17,101.5,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2017-Q2,Jun-17,100.1,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2017-Q3,Sep-17,97.5,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2017-Q4,Dec-17,96,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2018-Q1,Mar-18,94.9,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2018-Q2,Jun-18,94,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2018-Q3,Sep-18,93.2,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2018-Q4,Dec-18,92.6,,
1,Index Number,3,Residential property,7GDAR,Greater Darwin,Q,Quarterly,2019-Q1,Mar-19,90.9,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2009-Q1,Mar-09,-4.6,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2009-Q2,Jun-09,-2.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2009-Q3,Sep-09,4.7,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2009-Q4,Dec-09,9.9,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2010-Q1,Mar-10,10.8,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2010-Q2,Jun-10,8.3,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2010-Q3,Sep-10,3.1,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2010-Q4,Dec-10,-0.3,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2011-Q1,Mar-11,-3.3,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2011-Q2,Jun-11,-4.2,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2011-Q3,Sep-11,-5.1,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2011-Q4,Dec-11,-4.6,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2012-Q1,Mar-12,-2.8,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2012-Q2,Jun-12,-2.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2012-Q3,Sep-12,0.9,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2012-Q4,Dec-12,1.5,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2013-Q1,Mar-13,1.9,,
3,Percentage change from corresponding quarter of the previous year,3,Residential property,3GBRI,Greater Brisbane,Q,Quarterly,2013-Q2,Jun-13,3.3,,
